GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
6039,"Madera, CA",51,      Finance and insurance,58925,61597,63866,65955,77476,76099,77454,81725,80625,76233
6039,"Madera, CA",56,      Real estate and rental and leasing,789309,794835,794509,874475,925884,986552,1056646,1088276,1172280,1404072
6039,"Madera, CA",59,    Professional and business services,273677,287559,300430,206680,303654,290064,286030,302752,318748,332455
6039,"Madera, CA",60,"      Professional, scientific, and technical services",74749,74301,85510,76299,73077,59908,62390,61158,73890,78683
6039,"Madera, CA",64,      Management of companies and enterprises,105632,115704,117703,30417,128707,129210,134511,146170,147747,149207
6039,"Madera, CA",65,      Administrative and support and waste management and remediation services,93296,97554,97216,99965,101870,100946,89128,95424,97112,104565
6039,"Madera, CA",68,"    Educational services, health care, and social assistance",479834,512410,535617,539802,547211,568792,609701,650214,695247,733126
6039,"Madera, CA",69,      Educational services,11746,17482,17852,11505,12047,5324,5329,5060,4962,5103
6039,"Madera, CA",70,      Health care and social assistance,468088,494928,517765,528298,535164,563468,604372,645153,690285,728022
6039,"Madera, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",84300,92075,103680,114323,127143,140790,148401,157732,163288,176771
6039,"Madera, CA",76,"      Arts, entertainment, and recreation",11722,11321,12042,14028,15999,13457,13975,18375,19799,22639
6039,"Madera, CA",79,      Accommodation and food services,72577,80754,91638,100296,111144,127334,134427,139357,143489,154132
6039,"Madera, CA",82,    Other services (except government and government enterprises),97889,98476,99906,106627,113985,126528,128050,125135,132637,143749
6039,"Madera, CA",83,Government and government enterprises,793411,812170,807730,833533,877643,880203,961821,1003623,1044009,1076325
6039,"Madera, CA",,Addenda:,,,,,,,,,,
6039,"Madera, CA",87,Natural resources and mining,884453,1032746,1338833,1473235,1650776,1240261,1390440,1507877,1534614,1488763
6039,"Madera, CA",88,Trade,354701,365073,378477,401422,416128,433324,431473,436656,459819,481154
6039,"Madera, CA",89,Transportation and utilities,261819,283591,195585,200730,192491,185389,285992,362067,274712,326841
6039,"Madera, CA",90,Manufacturing and information,451180,495595,544373,557460,542624,573556,570203,564122,562256,589671
6039,"Madera, CA",91,Private goods-producing industries 2/,1409579,1581677,1918981,2087403,2249500,1885679,2051962,2171229,2234276,2220827
6039,"Madera, CA",92,Private services-providing industries 3/,2490322,2584485,2562913,2600429,2785586,2887609,3108325,3293563,3390845,3774468
6041,"Marin, CA",1,All industry total,15856629,16437686,17172987,17973816,19289467,20580803,22753889,25199062,26599084,27489610
6041,"Marin, CA",2,  Private industries,14387517,14852375,15541879,16261177,17489159,18647504,20784319,23191536,24550865,25442660
6041,"Marin, CA",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",6,"    Mining, quarrying, and oil and gas extraction",35106,8627,8028,3758,3364,2357,3063,9619,18903,23295
6041,"Marin, CA",10,    Utilities,35880,36295,37143,42346,47960,44956,47744,124135,91541,59693
6041,"Marin, CA",11,    Construction,827754,776521,743506,796733,856218,955062,1066944,1142710,1249378,1291736
6041,"Marin, CA",12,    Manufacturing,229901,232543,268128,425166,865452,1448375,2907579,4574667,4799993,4911757
6041,"Marin, CA",13,      Durable goods manufacturing,90724,97086,104198,139630,128496,138101,175759,222108,249756,243847
6041,"Marin, CA",25,      Nondurable goods manufacturing,139177,135457,163930,285535,736956,1310275,2731820,4352560,4550237,4667910
6041,"Marin, CA",34,    Wholesale trade,529540,587102,638638,674973,746002,795314,756555,694567,675094,732115
6041,"Marin, CA",35,    Retail trade,1099243,1095412,1140415,1205344,1242076,1302080,1314996,1359744,1558781,1506814
6041,"Marin, CA",36,    Transportation and warehousing,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",45,    Information,549703,785594,869432,939930,934868,1085891,1238720,1273487,1469556,1544244
6041,"Marin, CA",50,"    Finance, insurance, real estate, rental, and leasing",4421363,4539622,4761922,4877965,5186677,5292704,5522473,5838661,6124604,6367729
6041,"Marin, CA",51,      Finance and insurance,1238657,1182976,1358163,1395759,1453670,1394192,1348819,1486983,1362709,1269975
6041,"Marin, CA",56,      Real estate and rental and leasing,3182706,3356647,3403759,3482206,3733007,3898512,4173653,4351677,4761895,5097754
6041,"Marin, CA",59,    Professional and business services,3356003,3422346,3575874,3580122,3576546,3581770,3626114,3729603,3908330,4165487
6041,"Marin, CA",60,"      Professional, scientific, and technical services",2410522,2403691,2490044,2497316,2372005,2450757,2481597,2509713,2682280,2687982
6041,"Marin, CA",64,      Management of companies and enterprises,332683,395512,416396,440780,566418,510193,468527,524032,483348,700712
6041,"Marin, CA",65,      Administrative and support and waste management and remediation services,612798,623143,669434,642026,638123,620821,675991,695858,742702,776793
6041,"Marin, CA",68,"    Educational services, health care, and social assistance",1651598,1663604,1690945,1755895,1828579,1943260,2047819,2103322,2184203,2259489
6041,"Marin, CA",69,      Educational services,294428,303504,326992,353631,374254,399608,426418,435694,438981,448454
6041,"Marin, CA",70,      Health care and social assistance,1357170,1360099,1363953,1402265,1454325,1543652,1621401,1667628,1745222,1811035
6041,"Marin, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",1019780,1025010,1075992,1211908,1335788,1319229,1378156,1430678,1552722,1601797
6041,"Marin, CA",76,"      Arts, entertainment, and recreation",578008,571757,554545,612491,674445,595488,594183,604423,704463,714624
6041,"Marin, CA",79,      Accommodation and food services,441772,453253,521448,599418,661344,723740,783973,826255,848259,887173
6041,"Marin, CA",82,    Other services (except government and government enterprises),538359,541247,574370,586761,628005,659407,657733,667845,691574,720545
6041,"Marin, CA",83,Government and government enterprises,1469111,1585311,1631108,1712639,1800309,1933299,1969570,2007526,2048219,2046950
6041,"Marin, CA",,Addenda:,,,,,,,,,,
6041,"Marin, CA",87,Natural resources and mining,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",88,Trade,1628783,1682514,1779053,1880317,1988078,2097394,2071550,2054310,2233874,2238929
6041,"Marin, CA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",90,Manufacturing and information,779604,1018137,1137560,1365096,1800320,2534267,4146299,5848155,6269549,6456001
6041,"Marin, CA",91,Private goods-producing industries 2/,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6041,"Marin, CA",92,Private services-providing industries 3/,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6043,"Mariposa, CA",1,All industry total,554067,621731,585907,595315,626682,658271,719176,781459,916095,1000996
6043,"Mariposa, CA",2,  Private industries,371805,426256,390200,403731,438053,465054,489427,545441,669258,751812
6043,"Mariposa, CA",3,"    Agriculture, forestry, fishing and hunting",2247,3456,(D),(D),15941,15798,(D),17939,29255,25498
6043,"Mariposa, CA",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,1077,437,378,333,490,391
6043,"Mariposa, CA",10,    Utilities,(D),58870,(D),(D),(D),(D),(D),(D),34441,50025
6043,"Mariposa, CA",11,    Construction,35587,23680,17709,18639,20747,22462,21760,22961,26020,28988
6043,"Mariposa, CA",12,    Manufacturing,9276,9732,12153,12017,11781,11608,11444,10627,9684,10371
6043,"Mariposa, CA",13,      Durable goods manufacturing,7096,7440,8957,8946,8486,8428,8476,8360,7834,8224
6043,"Mariposa, CA",25,      Nondurable goods manufacturing,2181,2293,3196,3071,3296,3180,2968,2267,1850,2147
6043,"Mariposa, CA",34,    Wholesale trade,(D),(D),(D),(D),(D),(D),(D),(D),4381,(D)
6043,"Mariposa, CA",35,    Retail trade,20341,22299,27142,32555,36641,37600,40520,45309,46137,48240
6043,"Mariposa, CA",36,    Transportation and warehousing,3652,(D),4084,3148,2811,2395,2187,3230,3706,3516
6043,"Mariposa, CA",45,    Information,3432,3445,3903,4756,5761,6582,9965,10793,17103,(D)
6043,"Mariposa, CA",50,"    Finance, insurance, real estate, rental, and leasing",141105,143632,138682,148442,161264,171215,181746,194058,209039,(D)
6043,"Mariposa, CA",51,      Finance and insurance,6988,(D),(D),(D),(D),5956,6461,6689,7351,(D)
6043,"Mariposa, CA",56,      Real estate and rental and leasing,134117,(D),(D),(D),(D),165259,175285,187369,201688,251208
6043,"Mariposa, CA",59,    Professional and business services,15906,16369,15804,16010,15976,17448,18193,19804,135762,139621
6043,"Mariposa, CA",60,"      Professional, scientific, and technical services",(D),(D),9807,11454,11937,13200,12542,12506,12071,15859
6043,"Mariposa, CA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6043,"Mariposa, CA",65,      Administrative and support and waste management and remediation services,6596,6246,(D),(D),(D),(D),(D),(D),(D),(D)
6043,"Mariposa, CA",68,"    Educational services, health care, and social assistance",10325,11034,11379,14188,15130,16680,19366,20077,22611,19800
6043,"Mariposa, CA",69,      Educational services,(D),1055,1794,2634,3372,3344,4685,5471,(D),1023
6043,"Mariposa, CA",70,      Health care and social assistance,(D),9979,9585,11553,11758,13336,14681,14606,(D),18778
6043,"Mariposa, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",110312,116242,107165,108751,122149,142840,130152,124447,118259,131260
6043,"Mariposa, CA",76,"      Arts, entertainment, and recreation",873,996,914,1370,2057,3269,3493,3815,3821,4307
6043,"Mariposa, CA",79,      Accommodation and food services,109439,115246,106251,107381,120092,139570,126659,120632,114438,126953
6043,"Mariposa, CA",82,    Other services (except government and government enterprises),10447,10254,13794,13025,12641,11978,11916,11485,12369,14735
6043,"Mariposa, CA",83,Government and government enterprises,182262,195475,195707,191584,188629,193217,229749,236017,246836,249183
6043,"Mariposa, CA",,Addenda:,,,,,,,,,,
6043,"Mariposa, CA",87,Natural resources and mining,2247,3456,(D),(D),17018,16236,(D),18272,29746,25888
6043,"Mariposa, CA",88,Trade,(D),(D),(D),(D),(D),(D),(D),(D),50518,(D)
6043,"Mariposa, CA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),38147,53541
6043,"Mariposa, CA",90,Manufacturing and information,12709,13177,16056,16773,17542,18191,21409,21419,26788,(D)
6043,"Mariposa, CA",91,Private goods-producing industries 2/,47111,36868,(D),(D),49547,50306,(D),51860,65450,65248
6043,"Mariposa, CA",92,Private services-providing industries 3/,324694,389387,(D),(D),388506,414748,(D),493582,603808,686564
6045,"Mendocino, CA",1,All industry total,3272507,3135233,3194104,3331859,3494724,3688033,3823849,3956339,4186105,4475367
6045,"Mendocino, CA",2,  Private industries,2776404,2641619,2706581,2823720,2962643,3126439,3237752,3376514,3592240,3866353
6045,"Mendocino, CA",3,"    Agriculture, forestry, fishing and hunting",60477,53939,135198,137228,139151,110566,111703,104706,153461,165790
6045,"Mendocino, CA",6,"    Mining, quarrying, and oil and gas extraction",3239,3089,2920,2676,4523,4170,4096,5056,4812,3894
6045,"Mendocino, CA",10,    Utilities,24684,27925,23083,26337,25511,27177,29168,31975,31553,37414
6045,"Mendocino, CA",11,    Construction,318533,277964,217217,206883,199079,194794,184577,202459,219221,221378
6045,"Mendocino, CA",12,    Manufacturing,255135,278796,237361,257885,277128,312654,297670,306871,324215,333298
6045,"Mendocino, CA",13,      Durable goods manufacturing,94377,112334,97504,113289,122810,142291,156699,170480,179125,181046
6045,"Mendocino, CA",25,      Nondurable goods manufacturing,160758,166462,139857,144596,154318,170364,140971,136390,145089,152252
6045,"Mendocino, CA",34,    Wholesale trade,82214,91110,92785,102611,118202,122859,126338,137034,130180,133915
6045,"Mendocino, CA",35,    Retail trade,302470,311600,309932,323820,321401,347341,357716,369321,378511,400080
6045,"Mendocino, CA",36,    Transportation and warehousing,48885,45388,44936,42425,44727,48946,54696,61207,64910,(D)
6045,"Mendocino, CA",45,    Information,46474,42704,38537,38249,38992,43162,49674,54182,62834,(D)
6045,"Mendocino, CA",50,"    Finance, insurance, real estate, rental, and leasing",839440,783636,784059,819213,887587,959180,1021733,1074461,1145845,1320729
6045,"Mendocino, CA",51,      Finance and insurance,117660,92670,84822,80084,84402,86934,88409,96494,95528,90444
6045,"Mendocino, CA",56,      Real estate and rental and leasing,721780,690966,699237,739129,803185,872247,933324,977967,1050317,1230285
6045,"Mendocino, CA",59,    Professional and business services,282593,203600,289034,296080,287046,301087,315315,335611,348721,359157
6045,"Mendocino, CA",60,"      Professional, scientific, and technical services",106244,110366,104683,96715,85731,87673,88590,95287,96602,100473
6045,"Mendocino, CA",64,      Management of companies and enterprises,99909,15895,106173,125710,117366,118500,123490,131059,133917,132965
6045,"Mendocino, CA",65,      Administrative and support and waste management and remediation services,76441,77340,78178,73655,83949,94914,103236,109266,118201,125719
6045,"Mendocino, CA",68,"    Educational services, health care, and social assistance",260148,276607,275720,298191,307370,315428,335153,339190,355716,377438
6045,"Mendocino, CA",69,      Educational services,13124,15420,17159,16663,19516,11651,13258,14253,12823,14070
6045,"Mendocino, CA",70,      Health care and social assistance,247024,261187,258561,281528,287854,303777,321895,324937,342893,363368
6045,"Mendocino, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",149801,147366,157412,175554,207407,228021,236137,238766,254893,261386
6045,"Mendocino, CA",76,"      Arts, entertainment, and recreation",32187,21557,20006,21944,33788,31584,31879,32191,35270,37060
6045,"Mendocino, CA",79,      Accommodation and food services,117614,125810,137406,153610,173619,196437,204259,206574,219623,224326
6045,"Mendocino, CA",82,    Other services (except government and government enterprises),102312,97895,98387,96568,104521,111055,113775,115675,117371,(D)
